"Post ID",Survey,"Post Status","Created (UTC)","Updated (UTC)","Post Date (UTC)","Contact ID",Contact,"Data Source ID",Source,"Unstructured Description","Título de la necesidad","Ubicación aproximada.lat","Ubicación aproximada.lon",Descripción,"Categorías relacionadas","Forma de contacto (preferible email)",¿Resuelta?,"Título de la necesidad","Unicación aproximada.lat","Unicación aproximada.lon",Descripción,"Categorías relacionadas","Forma de contacto (preferible email)",¿Resuelta?,"Título del ofrecimiento","Ubicación aproximada.lat","Ubicación aproximada.lon","Descripción de la ayuda","Categorías relacionadas","Forma de contacto (preferible email)",Título,Descripción,"Ubicación aproximada.lat","Ubicación aproximada.lon","Categorías relacionadas","Forma de contacto con el centro"
149,Ofrecimiento,published,"2020-03-20 15:56:10","2020-03-20 15:56:22","2020-03-20 15:55:06",,,,,,,,,,,,,,,,,,,,"✊Xarxa de Suport Navàs",41.898923,1.876774,"Apoyo Vecinal","Alimentación,Higiene,Atención/Cuidados,Ayuda Psicológica","https://t.me/suportnavas https://twitter.com/suportnavas xarxasuportnavas@gmail.com https://www.instagram.com/suportnavas/",,,,,,
150,Ofrecimiento,published,"2020-03-20 15:56:47","2020-03-20 16:16:44","2020-03-20 15:55:56",,,,,,,,,,,,,,,,,,,,"Grup de suport veïnal Camp d'Esport / Ciutat Jardí",41.626071,0.601693,"Grup de suport veïnal Camp d'Esport / Ciutat Jardí
https://chat.whatsapp.com/CKJQ2u6sjx53BTTCnHoeq8","Alimentación,Higiene,Atención/Cuidados,Acompañamiento en la calle,Ayuda Psicológica,Otros",https://chat.whatsapp.com/CKJQ2u6sjx53BTTCnHoeq8,,,,,,
151,Ofrecimiento,published,"2020-03-20 15:57:18","2020-03-20 16:16:44","2020-03-20 15:56:51",,,,,,,,,,,,,,,,,,,,"Grup de suport veïnal Cappont",41.608721,0.630058,"Grup de suport veïnal Cappont
https://chat.whatsapp.com/KiMweuSRmdP0ARCKz72H7g","Alimentación,Higiene,Atención/Cuidados,Acompañamiento en la calle,Ayuda Psicológica,Otros",https://chat.whatsapp.com/KiMweuSRmdP0ARCKz72H7g,,,,,,
152,Ofrecimiento,published,"2020-03-20 15:57:46","2020-03-20 16:20:18","2020-03-20 09:14:52",,,,,,,,,,,,,,,,,,,,"Grupo de Apoyo Mutuo GAM Cidades Vella",43.363129,-8.391623,https://chat.whatsapp.com/IeBavIfN0Tj6FHhfJ8eeX4,"Alimentación,Higiene,Salud",https://chat.whatsapp.com/IeBavIfN0Tj6FHhfJ8eeX4,,,,,,
153,Ofrecimiento,published,"2020-03-20 15:57:58","2020-03-20 16:16:44","2020-03-20 15:57:28",,,,,,,,,,,,,,,,,,,,"Grup de suport veïnal Centre històric",41.614761,0.626784,"Grup de suport veïnal Centre històric
https://chat.whatsapp.com/IZhZ9pO3n8Q1aNTZ1tr58W","Alimentación,Higiene,Atención/Cuidados,Acompañamiento en la calle,Ayuda Psicológica,Otros",https://chat.whatsapp.com/IZhZ9pO3n8Q1aNTZ1tr58W,,,,,,
154,Ofrecimiento,published,"2020-03-20 15:58:35","2020-03-20 15:59:58","2020-03-20 15:29:44",,,,,,,,,,,,,,,,,,,,"Escuela de la Prosperidad. Red de cuidados para facilitar la vida de los vecin@s durante la crisis de COVID-19. Escuela de la Prosperidad",40.443746,-3.674476,"Cuidado de peques familias sin teletrabajo, Compras básicas, higiene, farmacia, alimentación, paseo de mascotas a personas mayores o en situación de riesgo","Higiene,Salud,Otros",prospe@nodo50.org,,,,,,
155,Ofrecimiento,published,"2020-03-20 15:59:06","2020-03-20 16:16:44","2020-03-20 15:58:05",,,,,,,,,,,,,,,,,,,,"Grup de suport veïnal Horta/Llívia",41.649629,0.640383,">Lleida\Horta/Llívia
Grup de suport veïnal Horta/Llívia
https://chat.whatsapp.com/LadTIDhMUoDA2IAc1NhDp1","Alimentación,Atención/Cuidados,Acompañamiento en la calle,Acogida,Ayuda Psicológica,Otros",https://chat.whatsapp.com/LadTIDhMUoDA2IAc1NhDp1,,,,,,
156,Ofrecimiento,published,"2020-03-20 15:59:25","2020-03-20 16:20:11","2020-03-20 15:54:30",,,,,,,,,,,,,,,,,,,,"Red de apoyo vecinal",41.395925,2.182325,"Apoyo vecinal https://twitter.com/CasaGroga_FP
https://www.instagram.com/lacasagroga_fp/","Alimentación,Higiene,Atención/Cuidados,Ayuda Psicológica",casagroga.fortpienc@gmail.com,,,,,,
157,Ofrecimiento,published,"2020-03-20 15:59:37","2020-03-20 15:59:45","2020-03-20 15:56:57",,,,,,,,,,,,,,,,,,,,"Suport i ajuda a veïnades - Palma\Polígon de Llevant",39.564941,2.667961,"Apoyo Vecinal","Alimentación,Higiene,Atención/Cuidados,Ayuda Psicológica","https://chat.whatsapp.com/Egp654HrmGaC6n8YNFgrZ9 - https://twitter.com/confinadas - confinadas@gmail.com",,,,,,
158,Ofrecimiento,published,"2020-03-20 15:59:48","2020-03-20 16:16:44","2020-03-20 15:59:13",,,,,,,,,,,,,,,,,,,,"Grup de suport veïnal Mariola/Escorxador",41.611883,0.616367,">Lleida\Mariola/Escorxador
Grup de suport veïnal Mariola/Escorxador
https://chat.whatsapp.com/I71DLyRDx27DBx1pcYTabw","Alimentación,Higiene,Atención/Cuidados,Acompañamiento en la calle,Ayuda Psicológica,Otros",https://chat.whatsapp.com/I71DLyRDx27DBx1pcYTabw,,,,,,
159,Ofrecimiento,published,"2020-03-20 16:00:00","2020-03-20 16:20:06","2020-03-20 09:16:50",,,,,,,,,,,,,,,,,,,,"Grupo de Ayuda Mutua GAM Elviña",43.343158,-8.383384,"Debes tener instalado Telegramhttps://t.me/Gamelvi
Whatsapphttps://chat.whatsapp.com/LFTvd062ymv4pkCIdbnAHV","Alimentación,Higiene,Otros","Telegram https://t.me/Gamelvi Whatsapp https://chat.whatsapp.com/LFTvd062ymv4pkCIdbnAHV",,,,,,
160,Ofrecimiento,published,"2020-03-20 16:00:32","2020-03-20 16:16:44","2020-03-20 15:59:53",,,,,,,,,,,,,,,,,,,,"Grup de suport veïnal Secà/Balàfia/Pardinyes",41.706609,0.58663,">Lleida\Secà/Balàfia/Pardinyes
Grup de suport veïnal Secà/Balàfia/Pardinyes
https://chat.whatsapp.com/KbOr6hRv51r20rpTUoRbkG","Alimentación,Higiene,Atención/Cuidados,Acompañamiento en la calle,Ayuda Psicológica,Otros",https://chat.whatsapp.com/KbOr6hRv51r20rpTUoRbkG,,,,,,
161,Ofrecimiento,published,"2020-03-20 16:01:08","2020-03-20 16:16:44","2020-03-20 16:00:39",,,,,,,,,,,,,,,,,,,,"Grup de suport veïnal Zona Alta/Clot",41.619817,0.617654,">Lleida\Zona Alta/Clot
Grup de suport veïnal Zona Alta/Clot
https://chat.whatsapp.com/Bh2DXQvImXaFwPxs7Q5KIv","Alimentación,Higiene,Atención/Cuidados,Acompañamiento en la calle,Otros",https://chat.whatsapp.com/Bh2DXQvImXaFwPxs7Q5KIv,,,,,,
162,Ofrecimiento,published,"2020-03-20 16:01:45","2020-03-20 16:16:44","2020-03-20 16:01:14",,,,,,,,,,,,,,,,,,,,"Rede de Apoio Mutuo Lugo",43.046225,-7.473992,"✊Rede de Apoio Mutuo Lugo
https://chat.whatsapp.com/CTYsYNbtVKb6HsvwYAxTAW
apoiomutuolugo@riseup.net
https://apoiomutuolugo.noblogs.org/
tel: +34698191152","Alimentación,Higiene,Atención/Cuidados,Acompañamiento en la calle,Ayuda Psicológica,Otros",apoiomutuolugo@riseup.net,,,,,,
163,Ofrecimiento,published,"2020-03-20 16:02:08","2020-03-20 16:20:02","2020-03-20 15:59:40",,,,,,,,,,,,,,,,,,,,"Red de apoyo vecinal",41.410171,2.155136,"Red de apoyo vecinal  https://t.me/suportgracia
https://twitter.com/SuportGracia","Alimentación,Higiene,Atención/Cuidados,Ayuda Psicológica",xarxasuportgracia@gmail.com,,,,,,
164,Ofrecimiento,published,"2020-03-20 16:02:18","2020-03-20 16:02:26","2020-03-20 16:00:14",,,,,,,,,,,,,,,,,,,,"Red de cuidados Gora Alde Zaharra - Pamplona",42.819392,-1.641512,"Apoyo Vecinal","Alimentación,Higiene,Atención/Cuidados,Ayuda Psicológica","zaindu.az@gmail.com -  tel: 606 248 124",,,,,,
165,Ofrecimiento,published,"2020-03-20 16:02:41","2020-03-20 16:16:44","2020-03-20 16:01:51",,,,,,,,,,,,,,,,,,,,"Ciudaddanias Solidaria Madrid Carabanchel red de apoyo mutuo",40.381193,-3.737976,"Red de apoyo mutuo
>Madrid\Carabanchel
✊Ciudaddanias Solidaria
tel: 616 798 519
tel: 694 432 417","Alimentación,Higiene,Atención/Cuidados,Acompañamiento en la calle,Ayuda Psicológica,Otros","616 798 519",,,,,,
166,Ofrecimiento,published,"2020-03-20 16:03:19","2020-03-20 16:19:57","2020-03-20 09:19:14",,,,,,,,,,,,,,,,,,,,"Grupo de Apoyo Mutuo GAM Matogrande – Ofimático",43.34915,-8.383384,"Grupo de Whatsapp https://chat.whatsapp.com/EGBmgTTNBr27imCq68mWV1","Alimentación,Higiene,Salud,Otros","Whatsapp https://chat.whatsapp.com/EGBmgTTNBr27imCq68mWV1",,,,,,
167,Ofrecimiento,published,"2020-03-20 16:03:27","2020-03-20 16:16:44","2020-03-20 16:02:51",,,,,,,,,,,,,,,,,,,,"Red de apoyo mutuo",40.417653,-3.707914,">Madrid\Centro
Cuidados Centro
https://chat.whatsapp.com/IsdRi4PfjCU9psizIEbo2v","Alimentación,Higiene,Atención/Cuidados,Acompañamiento en la calle,Ayuda Psicológica,Otros",https://chat.whatsapp.com/IsdRi4PfjCU9psizIEbo2v,,,,,,
168,Ofrecimiento,published,"2020-03-20 16:04:09","2020-03-20 16:19:48","2020-03-20 16:02:20",,,,,,,,,,,,,,,,,,,,"Red de apoyo vecinal",41.382894,2.177432,"Red de apoyo vecinal https://twitter.com/espailatregua","Alimentación,Higiene,Atención/Cuidados,Ayuda Psicológica",info@espailatregua.com,,,,,,
169,Ofrecimiento,published,"2020-03-20 16:04:39","2020-03-20 16:16:44","2020-03-20 16:03:52",,,,,,,,,,,,,,,,,,,,"red apoyo mutuo madrid chamberi",40.436247,-3.70383,"red apoyo mutuo

>Madrid\Chamberí
Cuidados Chamberí
https://chat.whatsapp.com/BCvwEAKQ5lOKd7bTZzswxE","Alimentación,Higiene,Atención/Cuidados,Acompañamiento en la calle,Acogida,Ayuda Psicológica,Otros",https://chat.whatsapp.com/BCvwEAKQ5lOKd7bTZzswxE,,,,,,
170,Ofrecimiento,published,"2020-03-20 16:05:09","2020-03-20 16:05:17","2020-03-20 16:02:55",,,,,,,,,,,,,,,,,,,,"Red de cuidados de Barañáin - Pamplona",42.805603,-1.679945,"Apoyo Vecinal","Alimentación,Higiene,Atención/Cuidados,Ayuda Psicológica","https://twitter.com/SocialBaranain  / barazain2020@gmail.com",,,,,,
171,Ofrecimiento,published,"2020-03-20 16:05:20","2020-03-21 04:45:30","2020-03-20 16:04:50",,,,,,,,,,,,,,,,,,,,"Red de Cuidados en Carabanchel",40.376759,-3.743591,">Madrid\Comillas, Plaza Eliptica, Opañel
✊Red de Cuidados en Carabanchel
https://t.me/joinchat/MpLZ8EqjrCzmCIhenVV0jg
https://chat.whatsapp.com/E7JNPbbPvsI1L9DXQ98g7q
redcuidadoscarabanchel@riseup.net

>Madrid\Concepción-Quintana
Barrio de la Madrid
bancodeltiempolaconce@gmail.com
tel: 615652209","Alimentación,Higiene,Atención/Cuidados,Acompañamiento en la calle,Acogida,Ayuda Psicológica,Otros",bancodeltiempolaconce@gmail.com,,,,,,
172,Ofrecimiento,published,"2020-03-20 16:05:31","2020-03-20 16:19:43","2020-03-20 16:04:22",,,,,,,,,,,,,,,,,,,,"Red de apoyo vecinal",41.42854,2.143597,"Red de apoyo vecinal https://t.me/suporthg","Alimentación,Higiene,Atención/Cuidados,Acompañamiento en la calle,Ayuda Psicológica",lallambordacsoa@gmail.com,,,,,,
173,Ofrecimiento,published,"2020-03-20 16:05:58","2020-03-20 16:16:44","2020-03-20 16:05:25",,,,,,,,,,,,,,,,,,,,"Cuidados Latina red cuidados vecinal",40.388068,-3.786606,">Madrid\Latina
Cuidados Latina
https://chat.whatsapp.com/L4pjnIWIB0HHMKHO7f4Ev3","Alimentación,Higiene,Atención/Cuidados,Acompañamiento en la calle,Acogida,Salud,Ayuda Psicológica,Otros",https://chat.whatsapp.com/L4pjnIWIB0HHMKHO7f4Ev3,,,,,,
174,Ofrecimiento,published,"2020-03-20 16:06:37","2020-03-20 16:16:43","2020-03-20 16:06:07",,,,,,,,,,,,,,,,,,,,"red cuidados vecinales moratalaz",40.405521,-3.640173,">Madrid\Moratalaz
Red de Cuidados de Moratalaz
https://twitter.com/DistritoCatorce
tel: +34 629 89 49 81
tel : +34 636 50 68 45
tel : +34 669 92 28 37
tel : +34 696 16 65 27","Higiene,Atención/Cuidados,Acompañamiento en la calle,Acogida,Salud,Maker (Impresión 3D / Mascarillas),Ayuda Psicológica,Otros","629 89 49 81",,,,,,
175,Ofrecimiento,published,"2020-03-20 16:06:47","2020-03-20 16:19:26","2020-03-20 09:22:19",,,,,,,,,,,,,,,,,,,,"Grupo de Apoyo Mutuo GAM A Coruña Norte",43.369119,-8.388877,"Se necesita conexión Telegram https://t.me/joinchat/AMN4k1egWEcGGglMwzqWfA
Whatsapp https://chat.whatsapp.com/K6kOFBGu5YFLUxUzjHdwxM","Alimentación,Higiene,Otros","Telegram https://t.me/joinchat/AMN4k1egWEcGGglMwzqWfA Whatsapp https://chat.whatsapp.com/K6kOFBGu5YFLUxUzjHdwxM",,,,,,
176,Ofrecimiento,published,"2020-03-20 16:07:09","2020-03-20 16:19:22","2020-03-20 16:06:42",,,,,,,,,,,,,,,,,,,,"Apoyo Mutuo en el Barrio Pacifico - Adelfas",40.401396,-3.674883,"Apoyo Mutuo en el Barrio Pacifico - Adelfas
https://twitter.com/C_Karraka
colectivokarraka@gmail.com
https://www.instagram.com/colectivokarraka/","Alimentación,Higiene,Atención/Cuidados,Acompañamiento en la calle,Ayuda Psicológica,Otros",colectivokarraka@gmail.com,,,,,,
177,Ofrecimiento,published,"2020-03-20 16:07:50","2020-03-20 16:16:44","2020-03-20 16:07:16",,,,,,,,,,,,,,,,,,,,"Red de Cuidados Pilar madrid",40.477133,-3.708916,"Red de Cuidados Pilar
https://twitter.com/LaPiluka_CS
lapiluka8m@gmail.Com
tel cuidado: 610 08 04 53
tel voluntari@: 681 13 89 54","Alimentación,Higiene,Atención/Cuidados,Acompañamiento en la calle,Ayuda Psicológica,Otros",lapiluka8m@gmail.Com,,,,,,
178,Ofrecimiento,published,"2020-03-20 16:08:31","2020-03-21 04:43:30","2020-03-20 16:07:56",,,,,,,,,,,,,,,,,,,,"PROSPERIDAD RED APOYO MUTUO",40.444694,-3.673296,"Red de cuidados Prosperidad
prospe@nodo50.org
tel: 915 62 70 19","Alimentación,Higiene,Atención/Cuidados,Acompañamiento en la calle,Acogida,Ayuda Psicológica,Otros",prospe@nodo50.org,,,,,,
179,Ofrecimiento,published,"2020-03-20 16:09:10","2020-03-20 16:09:17","2020-03-20 16:05:46",,,,,,,,,,,,,,,,,,,,"Red de solidaridad Pamplona\Txantrea",42.828709,-1.632156,"Apoyo Vecinal","Alimentación,Higiene,Atención/Cuidados,Ayuda Psicológica","auzozaintzatx@gmail.com - tel: 686 66 97 02",,,,,,
180,Ofrecimiento,published,"2020-03-20 16:09:10","2020-03-20 16:16:43","2020-03-20 16:08:35",,,,,,,,,,,,,,,,,,,,"Grupo de apoyo vecinal Peña Prieta / Pastora Carlota",40.383553,-3.654535,">Madrid\Puente de Vallecas
Grupo de apoyo vecinal Peña Prieta / Pastora Carlota
Av. de Peña Prieta / Pastora Carlota
https://chat.whatsapp.com/CZgq1RymRPJIX9gCOmC6Xy","Alimentación,Higiene,Atención/Cuidados,Acompañamiento en la calle,Acogida,Ayuda Psicológica,Otros",https://chat.whatsapp.com/CZgq1RymRPJIX9gCOmC6Xy,,,,,,
181,Ofrecimiento,published,"2020-03-20 16:09:45","2020-03-20 16:16:43","2020-03-20 16:09:15",,,,,,,,,,,,,,,,,,,,"Grupo de apoyo vecinal Buenos Aires - Palomeras",40.391624,-3.653876,"Grupo de apoyo vecinal Buenos Aires - Palomeras
Buenos Aires - Palomeras
https://chat.whatsapp.com/H60q1rpgXB1LjT9c9pR695","Alimentación,Higiene,Atención/Cuidados,Acompañamiento en la calle,Ayuda Psicológica,Otros",https://chat.whatsapp.com/H60q1rpgXB1LjT9c9pR695,,,,,,
182,Ofrecimiento,published,"2020-03-20 16:10:09","2020-03-20 16:19:16","2020-03-20 09:26:38",,,,,,,,,,,,,,,,,,,,"Grupo de  Apoyo Mutuo GAM Novo Mesoiro – Feáns – Pocomaco",43.355141,-8.408103,"Instalar Telegram https://t.me/apoionovomesoiro","Alimentación,Higiene,Otros","Telegram https://t.me/apoionovomesoiro",,,,,,
183,Ofrecimiento,published,"2020-03-20 16:10:32","2020-03-20 16:19:11","2020-03-20 16:07:16",,,,,,,,,,,,,,,,,,,,"Grup de Suport Mutu Castelló de la Plana",39.986035,-0.037735,"Si vives en Castellón de la Plana y necesitas algún tipo de ayuda ponte en contacto con este grupo que se ha creado para atender necesidades del vecindario estos días","Alimentación,Higiene,Atención/Cuidados,Acompañamiento en la calle,Acogida,Salud,Maker (Impresión 3D / Mascarillas),Ayuda Psicológica,Otros",suportmutucs@gmail.com,,,,,,
184,Ofrecimiento,published,"2020-03-20 16:11:02","2020-03-20 16:16:43","2020-03-20 16:09:53",,,,,,,,,,,,,,,,,,,,"GRUPO DE APOYO VECINAL  Doña Carlota y Peña Prieta",40.398509,-3.668932,"Grupo de apoyo y cuidado ante covid19

Doña Carlota y Peña Prieta
https://chat.whatsapp.com/HYjuhShM24uItnTgQ99o5C","Alimentación,Higiene,Atención/Cuidados,Acompañamiento en la calle,Ayuda Psicológica,Otros",https://chat.whatsapp.com/HYjuhShM24uItnTgQ99o5C,,,,,,
185,Ofrecimiento,published,"2020-03-20 16:11:18","2020-03-20 16:11:27","2020-03-20 16:10:07",,,,,,,,,,,,,,,,,,,,"Grup de suport veïnal Riudoms",41.139091,1.05197,"Apoyo Vecinal","Alimentación,Higiene,Atención/Cuidados,Ayuda Psicológica","tel: 696 327 217 - 696 381 683 - 696 424 760",,,,,,
186,Ofrecimiento,published,"2020-03-20 16:11:36","2020-03-20 16:16:43","2020-03-20 16:11:06",,,,,,,,,,,,,,,,,,,,"Grupo de apoyo vecinal Nueva Numancia",40.395963,-3.664762,"Grupo de apoyo vecinal Nueva Numancia
Nueva Numancia
https://chat.whatsapp.com/ImznaEU4uZEKK3KoRQHPp1","Alimentación,Higiene,Atención/Cuidados,Acompañamiento en la calle,Acogida,Salud,Maker (Impresión 3D / Mascarillas),Ayuda Psicológica,Otros",https://chat.whatsapp.com/ImznaEU4uZEKK3KoRQHPp1,,,,,,
187,Ofrecimiento,published,"2020-03-20 16:11:46","2020-03-20 16:19:05","2020-03-20 09:29:06",,,,,,,,,,,,,,,,,,,,"Grupo de Apoyo Mutuo GAM O Castrillón",43.373112,-8.40261,"Se necesita Whatsapp https://chat.whatsapp.com/KnJ00nKVYxg8kWtEqj4DF7","Alimentación,Higiene,Acogida,Otros","Whatsapp https://chat.whatsapp.com/KnJ00nKVYxg8kWtEqj4DF7",,,,,,
188,Ofrecimiento,published,"2020-03-20 16:12:10","2020-03-20 16:16:43","2020-03-20 16:11:40",,,,,,,,,,,,,,,,,,,,"SAN DIEGO GRUPO APOYO VECINAL",40.389439,-3.667741,"Grupo de apoyo vecinal San Diego
San Diego
https://chat.whatsapp.com/KV0XiqGtPNuLV5iqCQPca4","Alimentación,Higiene,Atención/Cuidados,Acompañamiento en la calle,Ayuda Psicológica,Otros",https://chat.whatsapp.com/KV0XiqGtPNuLV5iqCQPca4,,,,,,
189,Ofrecimiento,published,"2020-03-20 16:12:14","2020-03-20 16:18:58","2020-03-20 16:10:43",,,,,,,,,,,,,,,,,,,,"Red de apoyo vecinal",41.382894,2.177432,"Red de apoyo vecinal https://chat.whatsapp.com/LtO0KcqWKBA4xkUD01op78","Alimentación,Higiene,Atención/Cuidados,Ayuda Psicológica",xarxasuporthorta@gmail.com,,,,,,
190,Ofrecimiento,published,"2020-03-20 16:12:38","2020-03-20 16:20:09","2020-03-20 16:09:46",,,,,,,,,,,,,,,,,,,,#YoMeSerenoEnCasa,41.650408,-0.904891,"Apoyo psicológico vía telefónica a personas que puedan sufrir sintomalogía psiquiátrica o situaciones de estrés, ansiedad o desasosiego por el nuevo escenario que ha propiciado el coronavirus. 
Web: www.asapme.org
Organización: ASAPME (Asociación Aragonesa pro Salud mental)","Ayuda Psicológica",participacion@asapme.org,,,,,,
191,Ofrecimiento,published,"2020-03-20 16:12:51","2020-03-20 16:16:43","2020-03-20 16:12:17",,,,,,,,,,,,,,,,,,,,"GRUPO APOYO VECINAL PUENTE DE VALLECAS",40.383553,-3.654535,"Cuidados Puente de Vallekas
https://chat.whatsapp.com/CZgq1RymRPJIX9gCOmC6Xy","Alimentación,Higiene,Atención/Cuidados,Acompañamiento en la calle,Acogida,Ayuda Psicológica,Otros",https://chat.whatsapp.com/CZgq1RymRPJIX9gCOmC6Xy,,,,,,
192,Ofrecimiento,published,"2020-03-20 16:13:25","2020-03-20 16:18:53","2020-03-20 16:10:59",,,,,,,,,,,,,,,,,,,,"Grup de suport veïnal Castelldefels",41.286102,1.982417,"Si vives en Castelldefels y necesitas algún tipo de ayuda puedes ponerte en contacto con esta red ciudadana de apoyo vecinal","Alimentación,Higiene,Atención/Cuidados,Acompañamiento en la calle,Acogida,Salud,Maker (Impresión 3D / Mascarillas),Ayuda Psicológica,Otros",xarxasuportcastelldefels@gmail.com,,,,,,
193,Ofrecimiento,published,"2020-03-20 16:13:35","2020-03-20 16:16:43","2020-03-20 16:12:56",,,,,,,,,,,,,,,,,,,,"GRPO APOYO VECINAL Madrid\Quintana - Ciudad Lineal",40.448621,-3.654835,"GRUPO DE APOYO VECINAL

Madrid\Quintana - Ciudad Lineal
AV Quintana
https://chat.whatsapp.com/ICdVanyvVY7Fd99tQytohj","Alimentación,Higiene,Atención/Cuidados,Acompañamiento en la calle",https://chat.whatsapp.com/ICdVanyvVY7Fd99tQytohj,,,,,,
194,Ofrecimiento,published,"2020-03-20 16:14:12","2020-03-20 16:16:43","2020-03-20 16:13:40",,,,,,,,,,,,,,,,,,,,"GRUPO APOYO VECINAL SALAMANCA - LA GUINDALERA",40.431527,-3.674726,">Madrid\Salamanca-La Guindalera
Red Cuidados Guindalera
https://chat.whatsapp.com/HoMKoWEOPTEJigl5XcDnOB
tel: 633426520","Alimentación,Higiene,Atención/Cuidados,Acompañamiento en la calle,Acogida,Ayuda Psicológica,Otros","tel: 633426520",,,,,,
195,Ofrecimiento,published,"2020-03-20 16:14:48","2020-03-20 16:18:48","2020-03-20 16:12:26",,,,,,,,,,,,,,,,,,,,"Red de apoyo vecinal",41.342967,2.144967,"Red de ayuda vecinal https://t.me/covid19Lamarina","Alimentación,Higiene,Atención/Cuidados,Ayuda Psicológica",yashira.riu@gmail.com,,,,,,
196,Ofrecimiento,published,"2020-03-20 16:14:52","2020-03-20 16:16:43","2020-03-20 16:14:17",,,,,,,,,,,,,,,,,,,,"GRUPO CUIDADOS VECINOS SAN BLAS",40.4275,-3.615954,"GRUPO APOYO VECINOS

>Madrid\San Blas
Cuidados San Blas
https://chat.whatsapp.com/Cl71mUiO7DcK3fXkvPjGxb","Alimentación,Higiene,Atención/Cuidados,Acompañamiento en la calle,Ayuda Psicológica,Otros",https://chat.whatsapp.com/Cl71mUiO7DcK3fXkvPjGxb,,,,,,
197,Ofrecimiento,published,"2020-03-20 16:15:06","2020-03-20 16:15:14","2020-03-20 08:32:15",,,,,,,,,,,,,,,,,,,,"Grupo de Apoyo Mutuo GAM San Pedro – Rosales",43.365126,-8.427329,"Necesita Telegram https://t.me/joinchat/OAjxDhr6tGyhvx-oKhJrxg
Whatsapp https://chat.whatsapp.com/FflCJbBwPUSI8HPCNajLrU","Alimentación,Higiene,Otros","Telegram https://t.me/joinchat/OAjxDhr6tGyhvx-oKhJrxg Whatsapp https://chat.whatsapp.com/FflCJbBwPUSI8HPCNajLrU",,,,,,
198,Ofrecimiento,published,"2020-03-20 16:15:06","2020-03-20 16:17:31","2020-03-20 16:12:30",,,,,,,,,,,,,,,,,,,,"Asamblea Vecinal de Rivas (Madrid)",40.364382,-3.52607,"Apoyo Vecinal","Alimentación,Higiene,Atención/Cuidados,Ayuda Psicológica","https://twitter.com/VecinalRivas - asambleavecinalderivas@gmail.com - https://www.instagram.com/asambleavecinalderivas/?hl=es - tel: 628 848 408 - 682 895 225 - 609 911 185",,,,,,
199,Ofrecimiento,published,"2020-03-20 16:16:00","2020-03-20 16:18:40","2020-03-20 16:11:51",,,,,,,,,,,,,,,,,,,,LOGISTICA,41.648975,-0.893377,"Varón, 65 años, me ofrezco para recoger o llevar material dentro de Zaragoza con coche propio",Otros,kinojam@yahoo.es,,,,,,
200,Ofrecimiento,published,"2020-03-20 16:16:51","2020-03-20 16:16:58","2020-03-20 16:15:39",,,,,,,,,,,,,,,,,,,,"Red de Apoyo Rubi (Barcelona)",41.493619,2.031948,"Apoyo Vecinal","Alimentación,Higiene,Atención/Cuidados,Ayuda Psicológica",ceeixam@gmail.com,,,,,,
201,Ofrecimiento,published,"2020-03-20 16:17:19","2020-03-20 16:18:04","2020-03-20 16:15:50",,,,,,,,,,,,,,,,,,,,"Red de apoyo vecinal",41.446727,2.172565,"Red de apoyo vecinal https://t.me/xarxasuport3vr
https://twitter.com/xarxasuport3vr/
https://forms.gle/pLZuPu9SKGk7vUog7","Alimentación,Higiene,Atención/Cuidados,Ayuda Psicológica",xarxasuport3vr@gmail.com,,,,,,
202,Ofrecimiento,published,"2020-03-20 16:17:23","2020-03-20 16:17:54","2020-03-20 16:14:16",,,,,,,,,,,,,,,,,,,,"Grup de suport veïnal Castellar del Vallès",41.617399,2.186589,"Si vives en Castellar del Vallès y necesitas algún tipo de ayuda entra en este chat https://chat.whatsapp.com/JMxS81Vef8bBoyUwFCCGIU","Alimentación,Higiene,Atención/Cuidados,Acompañamiento en la calle,Acogida,Salud,Maker (Impresión 3D / Mascarillas),Ayuda Psicológica,Otros",joanpanadesturro98@gmail.com,,,,,,
203,Ofrecimiento,published,"2020-03-20 16:19:18","2020-03-20 16:20:46","2020-03-20 16:17:31",,,,,,,,,,,,,,,,,,,,"Red de apoyo vecinal",41.382894,2.177432,"Red de apoyo vecinal. https://chat.whatsapp.com/G5vIGv1m50L7Z8AMw7P8jQ https://forms.gle/pLZuPu9SKGk7vUog7","Alimentación,Higiene,Atención/Cuidados,Ayuda Psicológica",aavv.porta@gmail.com,,,,,,
204,Ofrecimiento,published,"2020-03-20 16:19:23","2020-03-20 16:20:43","2020-03-20 08:34:05",,,,,,,,,,,,,,,,,,,,"Grupo de Apoyo mutuo Vecinal Alcorcon",40.348637,-3.832967,"Grupo de Whatsapp https://chat.whatsapp.com/IBjfYPqhtojJmNh7RW4nDy","Alimentación,Higiene,Acogida,Otros",swordblaster@gmail.com,,,,,,
205,Ofrecimiento,published,"2020-03-20 16:19:28","2020-03-20 16:19:35","2020-03-20 16:18:40",,,,,,,,,,,,,,,,,,,,"Xarxa de suport Sabadell",41.542101,2.113898,"Apoyo Vecinal","Alimentación,Higiene,Atención/Cuidados,Ayuda Psicológica","https://twitter.com/SuportSabadell - https://www.instagram.com/xarxasuport_sbd/",,,,,,
